scenario,case,separation_hz,phase_1_rad,phase_2_rad,wrapped_phase_difference_rad,noise_replicate,estimated_k,success,failure_type,max_frequency_error_hz,estimated_frequencies_hz,bic_improvement,residual_peak_ratio,candidate_origin,condition_design,runtime_seconds
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,11,2,True,none,0.0003386438000791969,13.49816136;13.50164973,499.59563889322453,15.790821580301552,peel_residual_rescan,1.2453009455374833,0.05222260003210977
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,12,2,True,none,0.00065174815264335,13.49784825;13.50174244,372.85698473415687,20.200650457148726,peel_residual_rescan,1.2260294846821642,0.052412199962418526
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,13,2,True,none,0.0002435234653752616,13.49825648;13.50161627,540.991658408544,11.113143335479965,peel_residual_rescan,1.236263281681118,0.0517587999929674
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,14,1,False,not_split,nan,13.50194995,573.8723794713733,7.3109034027323805,peel_residual_rescan,1.128260953423886,0.0502633000141941
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,15,1,False,not_split,nan,13.50194995,551.1654068173084,9.792026527259903,peel_residual_rescan,1.2469620649630313,0.048329100012779236
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,16,2,False,two_but_inaccurate,0.0008572245930427158,13.49764278;13.50176688,322.144366263703,34.84158943288555,peel_residual_rescan,1.1897456619111992,0.05998989997897297
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,17,1,False,not_split,nan,13.50197495,560.660530534602,9.09470922539019,peel_residual_rescan,1.227036339708015,0.04948679998051375
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,18,2,True,none,0.00028433065474153807,13.49821567;13.50172544,474.054395048006,10.9898814565395,peel_residual_rescan,1.2460558931464598,0.04905890004010871
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,19,2,True,none,0.0005104104752948757,13.49798959;13.50173882,438.1765372980735,10.477132223591482,peel_residual_rescan,1.240529098978697,0.06024630001047626
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,20,1,False,not_split,nan,13.50194995,535.4525951429096,7.021230681459201,peel_residual_rescan,1.0304788715843478,0.04980729997623712
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,21,2,True,none,0.0006439464731808897,13.49785605;13.50175054,331.74834168187226,19.44577982825662,peel_residual_rescan,1.225992631329035,0.05686819995753467
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,22,2,True,none,0.0007299482941682811,13.49777005;13.50178856,310.86533784345374,13.32363931934212,peel_residual_rescan,1.2081381299546843,0.05856959999073297
