snr_weak_db,amplitude_ratio_weak_to_strong,amplitude_ratio_value,separation_hz,replicate,center_hz,true_frequency_1_hz,true_frequency_2_hz,weak_amplitude,strong_amplitude,noise_std,phase_1_rad,phase_2_rad,phase_difference_abs_rad,phase_bin,detector,estimated_k,success,max_frequency_error_hz,tolerance_hz,estimated_frequencies_hz,bic_improvement,candidate_origin,conditional_glrt_statistic,conditional_glrt_threshold,condition_design,ill_conditioned,runtime_seconds,signal_generation_runtime_seconds,detector_runtime_seconds,trial_total_runtime_seconds,fit_backend
-12.0,1:10,10,0.003,4,5.0,4.9985,5.0015,0.01,0.1,0.028150427993736734,-2.76792674873775,-1.2097219692472951,1.558204779490455,3,complete,2,True,1.7013004956822897e-05,0.00075,4.998517013;5.00150005103,2211.868246939848,local_close_pair_resolver,nan,nan,1.165788878028955,False,1.4011153000028571,0.0014279999959398992,1.4011153000028571,1.4026158999986365,cached
-12.0,1:10,10,0.003,5,5.0,4.9985,5.0015,0.01,0.1,0.028150427993736734,2.0828583044190685,-2.4735749699086718,1.7267520328518462,4,complete,2,True,3.1677594360068895e-05,0.00075,4.99846832241;5.00149625568,2280.3515165118733,local_close_pair_resolver,nan,nan,1.1774066442192668,False,1.391423399996711,0.0015506999989156611,1.391423399996711,1.393063900002744,cached
-12.0,1:10,10,0.003,6,5.0,4.9985,5.0015,0.01,0.1,0.028150427993736734,1.416234776047295,1.2978625389766227,0.11837223707067235,0,complete,2,True,5.8825624511982255e-05,0.00075,4.99844117438;5.00150767011,2149.6205884660594,local_close_pair_resolver,nan,nan,1.1867401094263654,False,1.3791534999982105,0.00146419999509817,1.3791534999982105,1.3807025999994949,cached
-12.0,1:10,10,0.003,7,5.0,4.9985,5.0015,0.01,0.1,0.028150427993736734,1.809368297992033,2.2538752146870102,0.4445069166949773,1,complete,2,True,3.152744909584726e-06,0.00075,4.99849849616;5.00149684726,2258.8375642398605,local_close_pair_resolver,nan,nan,1.1698404378718723,False,1.4135212999972282,0.001454800003557466,1.4135212999972282,1.4150799999988521,cached
-12.0,1:10,10,0.004,0,5.0,4.998,5.002,0.01,0.1,0.028150427993736734,-2.5957227466670005,-1.7617194835809062,0.8340032630860943,2,complete,2,True,1.3722122406356618e-05,0.001,4.99801372212;5.00200271156,2255.42685713846,local_close_pair_resolver,nan,nan,1.2128083058774966,False,1.3922409000006155,0.0018829000036930665,1.3922409000006155,1.394199700000172,cached
-12.0,1:10,10,0.004,1,5.0,4.998,5.002,0.01,0.1,0.028150427993736734,-1.2577668644578506,1.0541629348003196,2.31192979925817,5,complete,2,True,8.466059078671151e-06,0.001,4.99800846606;5.00200189893,2257.337482582545,local_close_pair_resolver,nan,nan,1.2121228300836442,False,1.4319054999941727,0.0016633999985060655,1.4319054999941727,1.4336734999960754,cached
-12.0,1:10,10,0.004,2,5.0,4.998,5.002,0.01,0.1,0.028150427993736734,0.5121283824869822,-0.7912353188377264,1.3033637013247086,3,complete,2,True,3.846938427454205e-05,0.001,4.99803846938;5.00199593517,2324.3588453701814,local_close_pair_resolver,nan,nan,1.2175096141247637,False,1.4231638999990537,0.0015225000024656765,1.4231638999990537,1.4248090000037337,cached
-12.0,1:10,10,0.004,3,5.0,4.998,5.002,0.01,0.1,0.028150427993736734,-2.3663955172610276,2.3146042800660442,1.6021855098525146,4,complete,2,True,1.529103106623353e-05,0.001,4.99801529103;5.00200058603,2131.222623199341,local_close_pair_resolver,nan,nan,1.213373388845106,False,1.451312199998938,0.0029724999985774048,1.451312199998938,1.4544148999993922,cached
-12.0,1:10,10,0.004,4,5.0,4.998,5.002,0.01,0.1,0.028150427993736734,2.6544101423726056,-1.4312097479499744,2.197565416857007,5,complete,2,True,4.576578883774829e-05,0.001,4.99795423421;5.00199993247,2227.031469704467,local_close_pair_resolver,nan,nan,1.2036702188679076,False,1.4426200000016252,0.0014750999980606139,1.4426200000016252,1.444168100002571,cached
-12.0,1:10,10,0.004,5,5.0,4.998,5.002,0.01,0.1,0.028150427993736734,2.8083369044468816,0.41598228513587054,2.392354619311011,6,complete,2,True,4.088378860078734e-05,0.001,4.99795911621;5.00200049273,2199.719257950841,local_close_pair_resolver,nan,nan,1.2043956886546547,False,1.3874855999965803,0.0015122999975574203,1.3874855999965803,1.389061199995922,cached
-12.0,1:10,10,0.004,6,5.0,4.998,5.002,0.01,0.1,0.028150427993736734,-0.9350461432065069,-1.7377539333180922,0.8027077901115854,2,complete,2,True,2.2016464705565397e-05,0.001,4.99797798354;5.00199958834,2364.6759830450756,local_close_pair_resolver,nan,nan,1.2076541743287494,False,1.371518100000685,0.0015876999968895689,1.371518100000685,1.3731811999969068,cached
-12.0,1:10,10,0.004,7,5.0,4.998,5.002,0.01,0.1,0.028150427993736734,1.5199913014799433,-1.2692832516153436,2.7892745530952867,7,complete,2,True,2.9086752969753604e-05,0.001,4.99797091325;5.00200217757,2420.5840666305157,local_close_pair_resolver,nan,nan,1.2060751341743268,False,1.3961240999997244,0.0014968000032240525,1.3961240999997244,1.3976948000054108,cached
-18.0,1:1,1,0.001,0,5.0,4.9995,5.0005,0.01,0.01,0.05616748812614791,-1.3533904966469266,-2.9319486127609182,1.5785581161139917,4,complete,1,False,nan,0.00025,5.00002433802,2071.0581127426412,residual_peak,nan,nan,1.0000421640366686,False,0.07631550000223797,0.0018962999965879135,0.07631550000223797,0.07825839999713935,cached
-18.0,1:1,1,0.001,1,5.0,4.9995,5.0005,0.01,0.01,0.05616748812614791,-0.3152742133041051,-1.1634017345077825,0.8481275212036774,2,complete,1,False,nan,0.00025,5.00004694499,2037.9701690781512,residual_peak,nan,nan,1.0000484538745797,False,0.0827789999966626,0.002220199996372685,0.0827789999966626,0.08507149999786634,cached
-18.0,1:1,1,0.001,2,5.0,4.9995,5.0005,0.01,0.01,0.05616748812614791,1.9577898812313936,-1.0334110783973416,2.9912009596287352,7,complete,2,False,0.00034093196185658314,0.00025,4.99915906804;5.00066755388,180.80914715633844,split_0.65_over_T,nan,nan,1.7318999225863392,False,1.4102686000042013,0.0016403999979957007,1.4102686000042013,1.4119654999958584,cached
-18.0,1:1,1,0.001,3,5.0,4.9995,5.0005,0.01,0.01,0.05616748812614791,-3.1053543473686713,1.3810611640625705,1.796769795748345,4,complete,1,False,nan,0.00025,4.99996057294,2007.7171679278545,residual_peak,nan,nan,1.000024256081713,False,0.08110279999527847,0.0015465999968000688,0.08110279999527847,0.08269899999868358,cached
-18.0,1:1,1,0.001,4,5.0,4.9995,5.0005,0.01,0.01,0.05616748812614791,-0.5562162123013867,1.0091911148031842,1.565407327104571,3,complete,2,False,0.00046006010663379726,0.00025,4.99905910803;5.00096006011,132.02772961603478,local_close_pair_resolver,nan,nan,1.342360004136235,False,1.4338608999969438,0.0018180999977630563,1.4338608999969438,1.435782400003518,cached
-18.0,1:1,1,0.001,5,5.0,4.9995,5.0005,0.01,0.01,0.05616748812614791,-1.9731905962216831,3.1204152456459973,1.1895794653119058,3,complete,1,False,nan,0.00025,5.00000036069,2090.2154549854167,residual_peak,nan,nan,1.0000354558098994,False,0.07954269999754615,0.0015589000031468458,0.07954269999754615,0.081149199999345,cached
-18.0,1:1,1,0.001,6,5.0,4.9995,5.0005,0.01,0.01,0.05616748812614791,-0.5622888027159472,0.5802720329770534,1.1425608356930006,2,complete,2,False,0.0005049688497464899,0.00025,5.00000496885;5.00002689913,258.12767475121655,split_0.10_over_T,nan,nan,125.70270731626333,False,1.3225663999983226,0.0016273000001092441,1.3225663999983226,1.3243074999991222,cached
-18.0,1:1,1,0.001,7,5.0,4.9995,5.0005,0.01,0.01,0.05616748812614791,-1.0460807182643106,-2.813233062891554,1.7671523446272435,4,complete,1,False,nan,0.00025,5.00001135775,2015.0322996689065,residual_peak,nan,nan,1.000038536868803,False,0.08190079999621958,0.0015750000020489097,0.08190079999621958,0.08361429999786196,cached
-18.0,1:1,1,0.002,0,5.0,4.999,5.001,0.01,0.01,0.05616748812614791,2.7786438020096558,0.5112162906329103,2.2674275113767455,5,complete,2,True,6.952158235851158e-05,0.0005,4.99906952158;5.00095550509,79.03632099981769,split_0.65_over_T,nan,nan,1.3541573777903018,False,1.4038338999962434,0.0016245000006165355,1.4038338999962434,1.4055256999999983,cached
-18.0,1:1,1,0.002,1,5.0,4.999,5.001,0.01,0.01,0.05616748812614791,-1.0156380802866556,-2.71611564169684,1.7004775614101844,4,complete,2,True,7.64738865992598e-05,0.0005,4.99892352611;5.00102884194,258.91663570707897,split_0.65_over_T,nan,nan,1.19943930730741,False,1.3600870000009309,0.0015846999958739616,1.3600870000009309,1.3620670000018436,cached
-18.0,1:1,1,0.002,2,5.0,4.999,5.001,0.01,0.01,0.05616748812614791,0.8274995888738053,-2.288053957383707,3.1155535462575124,7,complete,2,True,4.8364749653195815e-05,0.0005,4.99895163525;5.00095215622,134.48302903433796,split_0.65_over_T,nan,nan,1.2686924893236422,False,1.3596598000003723,0.005120299996633548,1.3596598000003723,1.3649260999955004,cached
-18.0,1:1,1,0.002,3,5.0,4.999,5.001,0.01,0.01,0.05616748812614791,0.5301948676429751,-1.8797527855281466,2.4099476531711215,6,complete,2,True,0.0001764666176446994,0.0005,4.99885288058;5.00082353338,75.75014790336718,split_0.65_over_T,nan,nan,1.2899238556359653,False,1.3737652999989223,0.0017488000012235716,1.3737652999989223,1.3756464000034612,cached
-18.0,1:1,1,0.002,4,5.0,4.999,5.001,0.01,0.01,0.05616748812614791,-1.1530849191661392,2.4197561564445706,2.7103442315688766,6,complete,2,True,0.00013628052519099043,0.0005,4.99913628053;5.00097808671,52.26797248737421,split_0.65_over_T,nan,nan,1.390173409325204,False,1.405065499995544,0.0015544999987469055,1.405065499995544,1.4066800000000512,cached
-18.0,1:1,1,0.002,5,5.0,4.999,5.001,0.01,0.01,0.05616748812614791,-2.266413648621966,-2.838012622930722,0.5715989743087562,1,complete,2,True,9.299413885877073e-05,0.0005,4.9989071462;5.00109299414,504.2157837609411,local_close_pair_resolver,nan,nan,1.1513611143848057,False,1.372961100001703,0.0020266999999876134,1.372961100001703,1.3750828999982332,cached
-18.0,1:1,1,0.002,6,5.0,4.999,5.001,0.01,0.01,0.05616748812614791,-1.6277165081319864,-2.4550488275045304,0.8273323193725439,2,complete,2,True,0.00011763061177472167,0.0005,4.99888236939;5.00102850209,543.3021320686094,local_close_pair_resolver,nan,nan,1.174533744799661,False,1.3814198000036413,0.002771200001006946,1.3814198000036413,1.3842494999989867,cached
-18.0,1:1,1,0.002,7,5.0,4.999,5.001,0.01,0.01,0.05616748812614791,-0.6997401724176404,-2.479571790515443,1.7798316180978024,4,complete,2,True,0.00012092651006856414,0.0005,4.99887907349;5.00106731712,253.92192669797805,split_1.00_over_T,nan,nan,1.1499875960947732,False,1.3635553999993135,0.0024005999948712997,1.3635553999993135,1.3660218999939389,cached
-18.0,1:1,1,0.0025,0,5.0,4.99875,5.00125,0.01,0.01,0.05616748812614791,-2.978670744203295,-1.0746165814221023,1.9040541627811929,4,complete,2,True,0.00015611323266018218,0.000625,4.9987360975;5.00109388677,472.6545444455696,split_1.00_over_T,nan,nan,1.0618898769991458,False,1.4169585999989067,0.002070799993816763,1.4169585999989067,1.4190990999995847,cached
-18.0,1:1,1,0.0025,1,5.0,4.99875,5.00125,0.01,0.01,0.05616748812614791,-2.574891148187226,-0.7401221672394067,1.8347689809478194,4,complete,2,True,4.456067047708956e-05,0.000625,4.99876739391;5.00129456067,523.2154484613566,local_close_pair_resolver,nan,nan,1.0108620801254655,False,1.3810665999990306,0.0018715999976848252,1.3810665999990306,1.3830034999991767,cached
-18.0,1:1,1,0.0025,2,5.0,4.99875,5.00125,0.01,0.01,0.05616748812614791,1.0782569840778624,-1.7845167895104348,2.862773773588297,7,complete,2,True,0.0002510366866834701,0.000625,4.99849896331;5.00105828247,254.88815445298678,split_1.00_over_T,nan,nan,1.0234771911734357,False,1.3924688000042806,0.0014777999967918731,1.3924688000042806,1.394043000000238,cached
-18.0,1:1,1,0.0025,3,5.0,4.99875,5.00125,0.01,0.01,0.05616748812614791,0.0618316594669559,-0.19614818397031408,0.25797984343727,0,complete,2,True,6.980248956001134e-05,0.000625,4.99868019751;5.00125302704,454.3227162688563,local_close_pair_resolver,nan,nan,1.0287221191380385,False,1.3604929999928572,0.00178569999843603,1.3604929999928572,1.3624030999999377,cached
-18.0,1:1,1,0.0025,4,5.0,4.99875,5.00125,0.01,0.01,0.05616748812614791,0.19817339656536115,-0.3395690913046696,0.5377424878700306,1,complete,2,True,5.819482072322302e-05,0.000625,4.99876512491;5.00119180518,560.5309102332394,local_close_pair_resolver,nan,nan,1.03063788939598,False,1.4113095000066096,0.0013298000048962422,1.4113095000066096,1.4127107000022079,cached
-18.0,1:1,1,0.0025,5,5.0,4.99875,5.00125,0.01,0.01,0.05616748812614791,2.9512119164649064,1.9598162679921636,0.991395648472743,2,complete,2,True,0.00011874202251238586,0.000625,4.99878005042;5.00113125798,448.4794997764984,local_close_pair_resolver,nan,nan,1.0650167222466138,False,1.391039499998442,0.0030397000009543262,1.391039499998442,1.3941601999977138,cached
-18.0,1:1,1,0.0025,6,5.0,4.99875,5.00125,0.01,0.01,0.05616748812614791,0.9313688609713724,-2.32884828191497,3.0229681642932444,7,complete,2,True,0.00018482023562160776,0.000625,4.99893482024;5.00131761625,143.08389219309902,split_1.00_over_T,nan,nan,1.0502984927279801,False,1.3740132000020822,0.002044100001512561,1.3740132000020822,1.3761200000008103,cached
-18.0,1:1,1,0.0025,7,5.0,4.99875,5.00125,0.01,0.01,0.05616748812614791,2.853338718927123,2.0518478759532526,0.8014908429738706,2,complete,2,True,7.864515547506556e-05,0.000625,4.99882864516;5.00123104843,499.63754391437396,local_close_pair_resolver,nan,nan,1.0413859129767598,False,1.405815199999779,0.0021463000011863187,1.405815199999779,1.408020700000634,cached
-18.0,1:1,1,0.003,0,5.0,4.9985,5.0015,0.01,0.01,0.05616748812614791,2.9992413846575765,2.9123012635799768,0.08694012107759974,0,complete,2,True,0.00020101677632489157,0.00075,4.99829898322;5.00155443369,520.3730684108741,local_close_pair_resolver,nan,nan,1.2231611752931548,False,1.3845806000026641,0.0015606000015395693,1.3845806000026641,1.3861965999967651,cached
-18.0,1:1,1,0.003,1,5.0,4.9985,5.0015,0.01,0.01,0.05616748812614791,1.9649775899647555,1.8540275129025714,0.11095007706218407,0,complete,2,True,3.306725468288363e-05,0.00075,4.99846693275;5.00151758764,511.29187950884807,local_close_pair_resolver,nan,nan,1.18298315806318,False,1.3972751000037533,0.0023339999970630743,1.3972751000037533,1.3996690999993007,cached
-18.0,1:1,1,0.003,2,5.0,4.9985,5.0015,0.01,0.01,0.05616748812614791,-2.112492766332665,-1.9229280205419694,0.1895647457906955,0,complete,2,True,8.236640804604178e-05,0.00075,4.99844967544;5.00158236641,463.8043882889324,local_close_pair_resolver,nan,nan,1.2013137349755998,False,1.4011685000004945,0.001494199997978285,1.4011685000004945,1.4027283000032185,cached
-18.0,1:1,1,0.003,3,5.0,4.9985,5.0015,0.01,0.01,0.05616748812614791,-0.16143318591441203,0.14579715398346993,0.30723033989788195,0,complete,2,True,2.5473921233754027e-05,0.00075,4.99848695412;5.00152547392,504.8648111198563,local_close_pair_resolver,nan,nan,1.1800350349550013,False,1.3837196999957087,0.001978100000997074,1.3837196999957087,1.3857663000017055,cached
-18.0,1:1,1,0.003,4,5.0,4.9985,5.0015,0.01,0.01,0.05616748812614791,-2.983900403954046,2.6184305823631737,0.6808543208623663,1,complete,2,True,0.0001369630011023304,0.00075,4.998636963;5.00141181324,634.1827122435207,local_close_pair_resolver,nan,nan,1.1023543484185658,False,1.4028879999968922,0.0014934999999240972,1.4028879999968922,1.4044494000045233,cached
-18.0,1:1,1,0.003,5,5.0,4.9985,5.0015,0.01,0.01,0.05616748812614791,-0.22562900564364918,-3.113342857022794,2.8877138513791447,7,complete,2,True,4.9784133552499554e-05,0.00075,4.99854978413;5.00154109781,519.5470565567375,local_close_pair_resolver,nan,nan,1.1679982675445357,False,1.3910278000039398,0.0016012000050977804,1.3910278000039398,1.3926977000010083,cached
-18.0,1:1,1,0.003,6,5.0,4.9985,5.0015,0.01,0.01,0.05616748812614791,-0.03790299123137286,2.9479529402759983,2.985855931507371,7,complete,2,True,2.5623941565910968e-05,0.00075,4.99850809753;5.00147437606,450.49484636751004,split_1.00_over_T,nan,nan,1.1612450279536133,False,1.390917199998512,0.001466699999582488,1.390917199998512,1.39245099999971,cached
-18.0,1:1,1,0.003,7,5.0,4.9985,5.0015,0.01,0.01,0.05616748812614791,1.8690872041736588,2.941311672666691,1.0722244684930322,2,complete,2,True,3.200296678507186e-05,0.00075,4.99851135084;5.00146799703,633.279236377828,local_close_pair_resolver,nan,nan,1.1585868810677056,False,1.3697165000048699,0.0014981000058469363,1.3697165000048699,1.3715082000053371,cached
-18.0,1:1,1,0.004,0,5.0,4.998,5.002,0.01,0.01,0.05616748812614791,-0.5900969169954351,0.030837193300826904,0.620934110296262,1,complete,2,True,6.191432899438354e-05,0.001,4.99806191433;5.00195202785,636.5586609922175,local_close_pair_resolver,nan,nan,1.2265564974207146,False,1.400046900002053,0.001433600002201274,1.400046900002053,1.4016147000002093,cached
-18.0,1:1,1,0.004,1,5.0,4.998,5.002,0.01,0.01,0.05616748812614791,-1.0457343323263673,-1.2393627351214667,0.1936284027950994,0,complete,2,True,5.407290486036942e-05,0.001,4.9979459271;5.00200426478,575.270597635943,local_close_pair_resolver,nan,nan,1.201523935943109,False,1.4106539999993402,0.0016495000018039718,1.4106539999993402,1.412377100001322,cached
-18.0,1:1,1,0.004,2,5.0,4.998,5.002,0.01,0.01,0.05616748812614791,1.3409666620804837,-0.5833866445171281,1.9243533065976117,4,complete,2,True,2.292250657998096e-05,0.001,4.99801377645;5.00202292251,506.7504677953839,local_close_pair_resolver,nan,nan,1.2096620337725275,False,1.437089899998682,0.00209720000566449,1.437089899998682,1.4392627999986871,cached
-18.0,1:1,1,0.004,3,5.0,4.998,5.002,0.01,0.01,0.05616748812614791,-1.9574132807507885,-0.10205301498394048,1.855360265766848,4,complete,2,True,7.685791558653676e-05,0.001,4.99792314208;5.00198740872,607.0496953195252,local_close_pair_resolver,nan,nan,1.200498986751583,False,1.4117698999980348,0.0017619999998714775,1.4117698999980348,1.4135935999947833,cached
-18.0,1:1,1,0.004,4,5.0,4.998,5.002,0.01,0.01,0.05616748812614791,-2.341040057045239,-2.49992257434096,0.15888251729572067,0,complete,2,True,4.4397837299037235e-05,0.001,4.99804439784;5.00204113728,558.8734867399908,local_close_pair_resolver,nan,nan,1.211619269326321,False,1.4150313999998616,0.0015763000046717934,1.4150313999998616,1.4166738000058103,cached
-18.0,1:1,1,0.004,5,5.0,4.998,5.002,0.01,0.01,0.05616748812614791,-2.4855731404122743,-0.982222612879478,1.5033505275327963,3,complete,2,True,9.415894761577448e-05,0.001,4.99800585051;5.00209415895,522.8980012886459,local_close_pair_resolver,nan,nan,1.1963044900150575,False,1.3913226000004215,0.0016640000030747615,1.3913226000004215,1.3930732000007993,cached
-18.0,1:1,1,0.004,6,5.0,4.998,5.002,0.01,0.01,0.05616748812614791,0.017737500447192023,-0.49268694718288675,0.5104244476300788,1,complete,2,True,0.00010143728124933915,0.001,4.99810143728;5.00193449069,649.9084263054247,local_close_pair_resolver,nan,nan,1.2330772361959963,False,1.390672599998652,0.0014650000011897646,1.390672599998652,1.3922067000021343,cached
-18.0,1:1,1,0.004,7,5.0,4.998,5.002,0.01,0.01,0.05616748812614791,-0.3301389718901353,-2.985957508190133,2.6558185362999978,6,complete,2,True,4.995830099563392e-05,0.001,4.9980499583;5.00204957134,555.3830382818123,local_close_pair_resolver,nan,nan,1.211172744128315,False,1.4407938000003924,0.0015376999945146963,1.4407938000003924,1.4424031999951694,cached
-18.0,1:3,3,0.001,0,5.0,4.9995,5.0005,0.01,0.03,0.05616748812614791,-2.1075211215133463,-2.4079477166560563,0.3004265951427101,0,complete,2,True,0.000157213048466609,0.00025,4.99965721305;5.00056766448,95.33545043610502,local_close_pair_resolver,nan,nan,2.9647059349984453,False,1.4625947999957134,0.0016096000035759062,1.4625947999957134,1.4642706000013277,cached
-18.0,1:3,3,0.001,1,5.0,4.9995,5.0005,0.01,0.03,0.05616748812614791,0.7310388014159424,1.6706117920045376,0.9395729905885952,2,complete,2,True,0.0001700377498208283,0.00025,4.99967003775;5.00042589308,269.5946449090843,local_close_pair_resolver,nan,nan,3.593937744298214,False,1.422485199997027,0.002541200003179256,1.422485199997027,1.4251637999986997,cached
-18.0,1:3,3,0.001,2,5.0,4.9995,5.0005,0.01,0.03,0.05616748812614791,2.681852663553606,0.5273011453338188,2.154551518219787,5,complete,2,True,8.17638614689642e-05,0.00025,4.99945999981;5.00058176386,113.5146933994547,split_0.40_over_T,nan,nan,2.3814905521066674,False,1.412246400002914,0.0015296999990823679,1.412246400002914,1.4138930999979493,cached
-18.0,1:3,3,0.001,3,5.0,4.9995,5.0005,0.01,0.03,0.05616748812614791,0.43288184362682713,1.8177585843398019,1.3848767407129747,3,complete,2,True,1.1311248667489338e-05,0.00025,4.99949263044;5.00048868875,106.37150029942859,residual_peak,nan,nan,2.6990500206244676,False,1.39846679999755,0.00468150000233436,1.39846679999755,1.4032619000063278,cached
-18.0,1:3,3,0.001,4,5.0,4.9995,5.0005,0.01,0.03,0.05616748812614791,-0.027389563192709243,-0.90240888495584,0.8750193217631308,2,complete,1,False,nan,0.00025,5.00029445121,8179.670050376997,residual_peak,nan,nan,1.0001136826547357,False,0.08494960000098217,0.002176800000597723,0.08494960000098217,0.08723380000446923,cached
-18.0,1:3,3,0.001,5,5.0,4.9995,5.0005,0.01,0.03,0.05616748812614791,1.7173057750850633,2.1806104003397184,0.4633046252546551,1,complete,2,True,0.00012635875359823245,0.00025,4.99937364125;5.00041888235,278.39360444046906,split_0.10_over_T,nan,nan,2.565772527114703,False,1.344810000002326,0.0031765000021550804,1.344810000002326,1.3481080000055954,cached
-18.0,1:3,3,0.001,6,5.0,4.9995,5.0005,0.01,0.03,0.05616748812614791,2.3656381580794825,0.9342606396865714,1.4313775183929112,3,complete,1,False,nan,0.00025,5.00026627337,8337.132133682637,residual_peak,nan,nan,1.0001066969563432,False,0.07781740000064019,0.0016115000034915283,0.07781740000064019,0.07947579999745358,cached
-18.0,1:3,3,0.001,7,5.0,4.9995,5.0005,0.01,0.03,0.05616748812614791,1.4911294326204123,3.115456569803791,1.6243271371833785,4,complete,1,False,nan,0.00025,5.00079488984,3266.6426212532388,residual_peak,nan,nan,1.0002068183408104,False,0.09197069999936502,0.0013963000019430183,0.09197069999936502,0.09342060000199126,cached
-18.0,1:3,3,0.002,0,5.0,4.999,5.001,0.01,0.03,0.05616748812614791,-2.350369996405412,-0.3567394209896446,1.9936305754157675,5,complete,2,True,8.494453116103529e-05,0.0005,4.99891505547;5.00099333427,495.2780039558711,local_close_pair_resolver,nan,nan,1.2165486497968139,False,1.4078902999972343,0.0020594000015989877,1.4078902999972343,1.410033600004681,cached
-18.0,1:3,3,0.002,1,5.0,4.999,5.001,0.01,0.03,0.05616748812614791,-2.3399343444302305,0.907785716319272,3.035465246430084,7,complete,2,True,0.00039453058382132866,0.0005,4.99939453058;5.00105128184,233.61574947278132,split_0.65_over_T,nan,nan,1.5627680044376604,False,1.3915957999997772,0.0014364000016939826,1.3915957999997772,1.3930983999962336,cached
-18.0,1:3,3,0.002,2,5.0,4.999,5.001,0.01,0.03,0.05616748812614791,0.9847947144176947,-0.10037417597240683,1.0851688903901016,2,complete,2,True,1.860866187808341e-05,0.0005,4.99899050801;5.00101860866,595.5462402617268,local_close_pair_resolver,nan,nan,1.249702456254849,False,1.4409673000045586,0.0014437999998335727,1.4409673000045586,1.4425226000021212,cached
-18.0,1:3,3,0.002,3,5.0,4.999,5.001,0.01,0.03,0.05616748812614791,0.30237362624954045,-0.9112858755763331,1.2136595018258736,3,complete,2,True,6.68141838877645e-05,0.0005,4.99893318582;5.00098302488,520.6180617049395,local_close_pair_resolver,nan,nan,1.2351080157684227,False,1.4492396999994526,0.0013653999994858168,1.4492396999994526,1.450778899998113,cached
-18.0,1:3,3,0.002,4,5.0,4.999,5.001,0.01,0.03,0.05616748812614791,-0.38909670521629325,-1.825219306238405,1.4361226010221118,3,complete,2,True,5.668891196908277e-05,0.0005,4.99905668891;5.00105224059,439.79740802035667,split_0.65_over_T,nan,nan,1.272210359440009,False,1.4336203999991994,0.0019248000025982037,1.4336203999991994,1.4356552000026568,cached
-18.0,1:3,3,0.002,5,5.0,4.999,5.001,0.01,0.03,0.05616748812614791,0.5553729868631483,-2.3334991152853677,2.888872102148516,7,complete,2,False,0.0006435477071162765,0.0005,4.99964354771;5.00125535946,205.60847085318528,split_0.65_over_T,nan,nan,1.6108180885682348,False,1.4283932999969693,0.001622800002223812,1.4283932999969693,1.430156900001748,cached
-18.0,1:3,3,0.002,6,5.0,4.999,5.001,0.01,0.03,0.05616748812614791,1.3660913802019268,-2.29906924487982,2.61802468209784,6,complete,2,True,0.00012421823170161161,0.0005,4.99912421823;5.00101169993,439.1990173466329,local_close_pair_resolver,nan,nan,1.3529861887879573,False,1.4581627999941702,0.0015588000023853965,1.4581627999941702,1.4598011999987648,cached
-18.0,1:3,3,0.002,7,5.0,4.999,5.001,0.01,0.03,0.05616748812614791,-2.162297881012793,1.3359286276039954,2.784958798562798,7,complete,2,False,0.0005770219779899222,0.0005,4.99957702198;5.0011897241,179.3245147470734,split_0.65_over_T,nan,nan,1.6098340408511984,False,1.3994159999929252,0.002507199998944998,1.3994159999929252,1.40199279999797,cached
-18.0,1:3,3,0.0025,0,5.0,4.99875,5.00125,0.01,0.03,0.05616748812614791,1.8440913233971248,1.651539679008744,0.1925516443883808,0,complete,2,True,1.105509406063021e-05,0.000625,4.99876047749;5.00123894491,483.7490871413611,local_close_pair_resolver,nan,nan,1.0087306431487395,False,1.3701853000020492,0.0015512000027229078,1.3701853000020492,1.3719656000030227,cached
-18.0,1:3,3,0.0025,1,5.0,4.99875,5.00125,0.01,0.03,0.05616748812614791,-1.6423599773391702,-1.3521611915384504,0.2901987858007198,0,complete,2,True,0.00022220223100966052,0.000625,4.99852779777;5.00129987701,458.1461313338368,local_close_pair_resolver,nan,nan,1.1013935143370153,False,1.3996721000003163,0.0020388999982969835,1.3996721000003163,1.4017779999994673,cached
-18.0,1:3,3,0.0025,2,5.0,4.99875,5.00125,0.01,0.03,0.05616748812614791,-2.097528075761235,-0.04751705821100538,2.0500110175502297,5,complete,2,True,7.551879695011365e-05,0.000625,4.9988255188;5.00125010703,578.7420938112482,local_close_pair_resolver,nan,nan,1.0315634085491492,False,1.4004908999995678,0.0022574999966309406,1.4004908999995678,1.4028203999987454,cached
-18.0,1:3,3,0.0025,3,5.0,4.99875,5.00125,0.01,0.03,0.05616748812614791,-0.40459126495943165,2.4513834845279083,2.85597474948734,7,complete,2,True,0.0005578022263810212,0.000625,4.99930780223;5.00143270972,383.3895172517805,split_0.65_over_T,nan,nan,1.1874281269774405,False,1.3964100999946822,0.001363100003800355,1.3964100999946822,1.3978368000025512,cached
-18.0,1:3,3,0.0025,4,5.0,4.99875,5.00125,0.01,0.03,0.05616748812614791,2.8702609761240456,1.3996273486000215,1.4706336275240242,3,complete,2,True,6.008593590589584e-05,0.000625,4.99868991406;5.00123645486,601.8661461351148,local_close_pair_resolver,nan,nan,1.0184783228942336,False,1.4066094000008889,0.0014823000019532628,1.4066094000008889,1.408160000006319,cached
