layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_left+bearing_right+input_shaft,3,-10.0,720,1.0,0.5263888888888889,0.8815972222222223,0.5263888888888889,0.04205765335648148,2400,0.0525,0.7555683955439816
bearing_left+bearing_right+input_shaft,3,-5.0,720,1.0,0.8972222222222223,0.9743055555555555,0.8972222222222223,0.0019806134259259247,2400,0.05416666666666667,0.8649819155092592
bearing_left+bearing_right+output_shaft,3,-25.0,720,0.9166666666666666,0.001388888888888889,0.3652777777777778,0.006944444444444444,0.09545524691358026,2400,0.04791666666666667,0.22171682098765436
bearing_left+bearing_right+output_shaft,3,-20.0,720,1.0,0.058333333333333334,0.7059027777777778,0.07361111111111111,0.14032829378858025,2400,0.0575,0.5207386308834876
bearing_left+bearing_right+output_shaft,3,-15.0,720,1.0,0.22361111111111112,0.8048611111111111,0.22361111111111112,0.11262008101851852,2400,0.04625,0.6560510706018519
bearing_left+bearing_right+output_shaft,3,-12.0,720,1.0,0.6486111111111111,0.9121527777777778,0.6486111111111111,0.02315140335648148,2400,0.042916666666666665,0.8147437427662038
bearing_left+bearing_right+output_shaft,3,-10.0,720,1.0,0.8708333333333333,0.9677083333333334,0.8708333333333333,0.0031282552083333327,2400,0.04041666666666666,0.8853108723958334
bearing_left+bearing_right+output_shaft,3,-5.0,720,1.0,0.9972222222222222,0.9993055555555556,0.9972222222222222,1.446759259259249e-06,2400,0.050833333333333335,0.8976381655092592
bearing_left+gearbox_left,2,-25.0,720,0.725,0.001388888888888889,0.2548611111111111,0.05694444444444444,0.04003134645061729,2400,0.035416666666666666,0.16401210455246912
bearing_left+gearbox_left,2,-20.0,720,0.9986111111111111,0.10138888888888889,0.6409722222222222,0.21388888888888888,0.07580102237654321,2400,0.06458333333333334,0.4739050443672839
bearing_left+gearbox_left,2,-15.0,720,1.0,0.7333333333333333,0.9333333333333333,0.7333333333333333,0.01333333333333334,2400,0.050416666666666665,0.8258333333333333
bearing_left+gearbox_left,2,-12.0,720,1.0,0.9819444444444444,0.9954861111111111,0.9819444444444444,6.112557870370403e-05,2400,0.06541666666666666,0.8646222149884258
bearing_left+gearbox_left,2,-10.0,720,1.0,0.9972222222222222,0.9993055555555556,0.9972222222222222,1.446759259259249e-06,2400,0.05125,0.8968048321759259
bearing_left+gearbox_left,2,-5.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.049166666666666664,0.9016666666666666
bearing_left+gearbox_left+gearbox_right,3,-25.0,720,0.9013888888888889,0.002777777777777778,0.31493055555555555,0.034722222222222224,0.09995985243055552,2400,0.07166666666666667,0.12161729600694444
bearing_left+gearbox_left+gearbox_right,3,-20.0,720,1.0,0.12083333333333333,0.6795138888888889,0.20833333333333334,0.08434932002314814,2400,0.051666666666666666,0.5340058955439814
bearing_left+gearbox_left+gearbox_right,3,-15.0,720,1.0,0.8152777777777778,0.9534722222222223,0.8180555555555555,0.006113522376543212,2400,0.05625,0.8379154610339506
bearing_left+gearbox_left+gearbox_right,3,-12.0,720,1.0,0.9875,0.996875,0.9875,2.9296874999999792e-05,2400,0.06458333333333334,0.8676936848958333
bearing_left+gearbox_left+gearbox_right,3,-10.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.059166666666666666,0.8816666666666667
bearing_left+gearbox_left+gearbox_right,3,-5.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.05541666666666667,0.8891666666666667
