weak_to_nearest_strong_distance_hz,replicate,sample_count,true_k,estimated_k,weak_detected,strong_components_detected,correct_order,over_estimated,weak_frequency_error_hz,strong_frequency_mae_hz,strong_amplitudes,estimated_frequencies_hz,accepted_iterations,condition_design,ill_conditioned,runtime_seconds
5.0,45,40001,4,4,True,True,True,False,0.0002063015055639994,1.8457845456805917e-05,0.0493133068;0.0358639706;0.0442956369,3.0002063;7.99998714;10.5000178;13.9999753,4,1.0001648242663204,False,1.6418130999991263
5.0,46,40001,4,4,True,True,True,False,9.113878203415027e-05,1.474903587587543e-05,0.0325196326;0.0421872782;0.0458150476,3.00009114;8.00002434;10.5000084;13.9999885,4,1.0001320781910483,False,1.6922449999983655
5.0,47,40001,4,3,False,True,False,False,5.000012347447999,2.1279108104603022e-05,0.0308862863;0.0306549031;0.0493673529,8.00001235;10.499968;13.9999805,3,1.0000853711174262,False,1.7367202000023099
5.0,48,40001,4,4,True,True,True,False,0.00011337079740414424,1.1773561257181578e-05,0.0322293557;0.031827323;0.0406183639,2.99988663;7.99997936;10.499989;13.9999963,4,1.0001262663342094,False,1.7320297999976901
5.0,49,40001,4,4,True,True,True,False,0.00014636198201767314,2.8204483453346068e-05,0.0471557759;0.0305071577;0.0339499279,2.99985364;8.00002174;10.4999842;14.0000471,4,1.0001458430587093,False,1.7705793999994057
5.0,50,40001,4,4,True,True,True,False,3.676631957993948e-05,1.4421065550015063e-05,0.0405536275;0.0479370827;0.0367394049,3.00003677;8.00002755;10.5000032;14.0000125,4,1.0001219842741669,False,1.7456177000021853
5.0,51,40001,4,4,True,True,True,False,0.0001045910307571063,2.2440087988092234e-05,0.0461360762;0.0323304272;0.0432989748,2.99989541;7.99997615;10.4999832;13.9999733,4,1.0001196006157922,False,1.7495344999988447
5.0,52,40001,4,4,True,True,True,False,3.615347434493543e-05,1.6433417336851146e-05,0.0443954288;0.039839391;0.0327813436,3.00003615;7.99999875;10.499976;14.0000241,4,1.0001256367112095,False,1.7363373999978648
5.0,53,40001,4,4,True,True,True,False,2.822444522720957e-05,1.4939338166541916e-05,0.0308485049;0.0418959842;0.0412111163,2.99997178;8.00000654;10.4999942;13.9999675,4,1.0001122552550443,False,1.7609283999991021
5.0,54,40001,4,4,True,True,True,False,5.3193381563509945e-05,5.6406375446016455e-06,0.0311834316;0.0361063051;0.0326700915,2.99994681;7.99999875;10.4999916;14.0000073,4,1.000120180182758,False,1.7057411999994656
5.0,55,40001,4,4,True,True,True,False,0.0001869034365640232,3.06507931601511e-05,0.0437511765;0.0382394646;0.0430118627,3.0001869;7.99996775;10.5000424;13.9999827,4,1.0001625686499966,False,1.7225470999983372
5.0,56,40001,4,4,True,True,True,False,0.00016490931348833726,2.706313466482868e-05,0.0366265135;0.0309919433;0.0467179032,3.00016491;7.99997294;10.500043;13.9999889,4,1.0001571677395709,False,1.7523933000011311
5.0,57,40001,4,3,False,True,False,False,4.999998754332385,1.2106660544593714e-05,0.049973247;0.0423260825;0.0333480778,7.99999875;10.4999822;14.0000173,3,1.0000973589627946,False,1.8448895000001357
5.0,58,40001,4,3,False,True,False,False,4.999996537037494,2.2582884985726064e-05,0.0451552007;0.0317132642;0.0424085587,7.99999654;10.5000628;14.0000015,3,1.0001122675447922,False,1.0026080999996339
5.0,59,40001,4,3,False,True,False,False,4.999969350806267,2.6119754622596265e-05,0.0330472743;0.044141478;0.0395115698,7.99996935;10.5000236;13.9999759,3,1.0001028797941478,False,1.767469100002927
5.0,60,40001,4,3,False,True,False,False,4.999984548371536,2.0113083971059115e-05,0.0322631555;0.0409672647;0.0484112819,7.99998455;10.500034;14.0000109,3,1.000107040400215,False,1.7281194999995932
5.0,61,40001,4,4,True,True,True,False,0.00024150998506833332,2.7132285869294986e-05,0.0453787525;0.0376165096;0.0301633392,3.00024151;8.00002014;10.4999848;13.9999539,4,1.0001715409000216,False,1.7850364000005357
5.0,62,40001,4,3,False,True,False,False,5.000012347447999,1.0881631432368977e-05,0.0353427157;0.0308958806;0.0374512935,8.00001235;10.5000094;14.0000109,3,1.0000915521970677,False,1.7691907999978866
5.0,63,40001,4,4,True,True,True,False,0.00031712285847262933,4.089477694613208e-05,0.0454943961;0.048425376;0.038767193,2.99968288;7.99995996;10.4999922;13.9999251,4,1.0001622124675411,False,1.7262229999978445
5.0,64,40001,4,3,False,True,False,False,4.99998294392188,1.5783762697433683e-05,0.0422968637;0.0345560235;0.047493003,7.99998294;10.5000298;13.9999995,3,1.0001043984485078,False,1.721998299999541
5.0,65,40001,4,4,True,True,True,False,0.00012757675825270098,1.3725089655025613e-05,0.032269807;0.0380745136;0.0371475977,2.99987242;7.99998913;10.5000204;14.0000099,4,1.00013715450575,False,1.683649400001741
5.0,66,40001,4,4,True,True,True,False,0.0003013124479682716,1.553892303185478e-05,0.0405107441;0.0344456964;0.0448589069,2.99969869;8.00003212;10.5000062;14.0000083,4,1.0001765567766958,False,1.804541400000744
5.0,67,40001,4,4,True,True,True,False,5.479783121931092e-05,3.644943354845035e-05,0.0335839868;0.0306812637;0.0447070125,2.9999452;8.00004671;10.4999482;14.0000109,4,1.0001276734419644,False,1.6421565000018745
5.0,68,40001,4,3,False,True,False,False,5.000013339052419,8.616112163887616e-06,0.0356010461;0.0422374503;0.046134034,8.00001334;10.50001;14.0000025,3,1.000089478907562,False,1.678066199998284
5.0,69,40001,4,4,True,True,True,False,5.8147597420621366e-05,2.7965295426627772e-05,0.030393874;0.037957133;0.0493161802,3.00005815;7.99997195;10.4999518;14.0000077,4,1.0001232853987236,False,1.7072860000007495
5.0,70,40001,4,4,True,True,True,False,6.419044310135291e-05,1.3187708622316071e-05,0.041634041;0.0404359103;0.0343995041,2.99993581;7.99996416;10.500001;13.9999973,4,1.0001225637478515,False,1.7231777999986662
5.0,71,40001,4,4,True,True,True,False,0.0001569802843706114,2.4256485845105164e-05,0.0367626609;0.0360293057;0.0303028696,2.99984302;8.00003151;10.4999854;14.0000267,4,1.0001459994090593,False,1.6910911000013584
5.0,72,40001,4,4,True,True,True,False,0.0002826680910938961,1.2814051413438202e-05,0.0363036592;0.0385749331;0.0477694625,3.00028267;8.00000173;10.5000294;13.9999927,4,1.0001916951249208,False,1.7533970000004047
5.0,73,40001,4,4,True,True,True,False,0.00016070880975771473,3.77664707998567e-05,0.0366034199;0.0336789892;0.0340825952,3.00016071;7.99995094;10.4999608;14.0000251,4,1.0001526086261896,False,1.722651299998688
5.0,74,40001,4,4,True,True,True,False,5.4419072033518034e-05,1.910750009592732e-05,0.0480610818;0.0392795609;0.0495028564,2.99994558;7.99999295;10.499956;14.0000063,4,1.0001180053115408,False,1.7765080999997735
5.0,75,40001,4,3,False,True,False,False,5.000002720750064,5.59751514176791e-06,0.0436093061;0.0385701407;0.0357908678,8.00000272;10.4999916;14.0000057,3,1.000092095992887,False,1.6773045000009006
5.0,76,40001,4,3,False,True,False,False,4.999988748875268,1.6651678536779475e-05,0.0445971718;0.0463325947;0.0454781591,7.99998875;10.5000298;14.0000089,3,1.0001040548587674,False,1.7022572999994736
5.0,77,40001,4,4,True,True,True,False,0.00012597230859778819,1.5990608923506972e-05,0.0332256417;0.0355739719;0.0495529702,2.99987403;7.99999333;10.5000078;14.0000335,4,1.000139018090628,False,1.7165921999985585
5.0,78,40001,4,3,False,True,False,False,5.000035711934679,1.9075792668724983e-05,0.0465446829;0.0466823764;0.0488547092,8.00003571;10.5000146;13.9999931,3,1.0000843548989906,False,1.6812784999965515
5.0,79,40001,4,4,True,True,True,False,0.0004018904514642152,3.21981409593756e-05,0.046647817;0.046652593;0.041215599,2.99959811;8.00003533;10.4999806;13.9999581,4,1.0001986793785964,False,1.725258299997222
5.0,80,40001,4,4,True,True,True,False,3.4549024689134455e-05,2.3574489405634818e-05,0.0357582688;0.0402605222;0.0453710087,3.00003455;7.99998615;10.500023;14.0000339,4,1.0001325784499122,False,1.7925818000003346
5.0,81,40001,4,3,False,True,False,False,4.9999541532409975,3.023081469599731e-05,0.0315130565;0.043178849;0.0313479641,7.99995415;10.4999602;14.0000051,3,1.000098462112745,False,1.7085809999989579
5.0,82,40001,4,4,True,True,True,False,6.801218764707073e-05,1.257742786779185e-05,0.0409977999;0.0398535997;0.0439839322,2.99993199;7.99999814;10.500013;14.0000229,4,1.0001279367687521,False,1.725277700003062
5.0,83,40001,4,4,True,True,True,False,5.9373287890629456e-05,3.184924380583709e-05,0.0377556413;0.0306807144;0.0310750138,3.00005937;7.99997775;10.5000032;14.0000701,4,1.0001409620326782,False,1.7206873999966774
5.0,84,40001,4,4,True,True,True,False,0.00035247220486667175,2.1609642911239273e-05,0.0373426374;0.0303605468;0.032992566,3.00035247;8.00002693;10.4999732;13.9999889,4,1.000210788748615,False,1.7270008000014059
5.0,85,40001,4,4,True,True,True,False,0.00018270293283340067,1.1198186783782186e-05,0.0377047677;0.0348935942;0.0464898,3.0001827;8.00002533;10.4999994;14.0000077,4,1.0001604779598006,False,1.6790215000000899
5.0,86,40001,4,3,False,True,False,False,4.99996156264404,3.770242157141723e-05,0.041436783;0.0458856803;0.0455042671,7.99996156;10.5000382;14.0000365,3,1.0001191943174335,False,1.7155963000004704
5.0,87,40001,4,4,True,True,True,False,4.280916526067102e-05,9.191486635510652e-06,0.0445724953;0.0309494959;0.0499655602,2.99995719;7.99999234;10.5000042;13.9999843,4,1.000116148433853,False,1.634946400001354
5.0,88,40001,4,4,True,True,True,False,0.00019974284005197518,4.4243908774295924e-05,0.0403027685;0.0430947854;0.0382233304,2.99980026;7.99994995;10.5000486;13.9999659,4,1.000151092634875,False,1.6601845000004687
5.0,89,40001,4,4,True,True,True,False,7.43367671098838e-05,1.9599194246211482e-05,0.0478890414;0.0409751757;0.0412299344,3.00007434;8.00000012;10.499969;14.0000277,4,1.000130577222847,False,1.719473500001186
5.0,90,40001,4,4,True,True,True,False,0.00010779993006782007,2.472215119316464e-05,0.048775122;0.0465213748;0.0415708788,2.9998922;7.99996874;10.500012;14.0000309,4,1.0001352887669401,False,1.6154404000008071
5.0,91,40001,4,4,True,True,True,False,0.00011053685103412647,1.3725089654729553e-05,0.031967031;0.0372450894;0.0339723677,3.00011054;7.99997195;10.5000032;14.0000099,4,1.0001402076753474,False,1.656895699998131
5.0,92,40001,4,3,False,True,False,False,5.000016547951729,1.5616951715221223e-05,0.0453335362;0.038667351;0.048565204,8.00001655;10.5000288;14.0000015,3,1.0000945573674793,False,1.613103499999852
5.0,93,40001,4,4,True,True,True,False,0.00010138213144639252,1.0832745696021107e-05,0.0405197433;0.0349687252;0.0469843413,2.99989862;7.99998776;10.4999848;14.0000051,4,1.0001257997617246,False,1.6741164999984903
5.0,94,40001,4,4,True,True,True,False,0.0001985133433368702,1.7833585247354716e-05,0.0330681676;0.0467519257;0.0390520357,3.00019851;7.99998814;10.499988;14.0000297,4,1.0001666596812113,False,1.6655824000008579
5.0,95,40001,4,3,False,True,False,False,4.9999907320841075,2.483442479987256e-05,0.0341579222;0.0310519709;0.0486777407,7.99999073;10.4999424;14.0000077,3,1.0000990919028663,False,1.7502047000016319
5.0,96,40001,4,4,True,True,True,False,0.0001557545939006033,1.8874075404795576e-05,0.0329353905;0.0485774654;0.0391464626,2.99984425;8.00000395;10.5000214;14.0000313,4,1.0001474806570534,False,1.7092391999976826
5.0,97,40001,4,4,True,True,True,False,0.00013956542421134088,2.954060213629835e-05,0.0479790558;0.0398393777;0.0312183643,2.99986043;8.00000654;10.5000482;14.0000339,4,1.000149239263935,False,1.779990999999427
5.0,98,40001,4,4,True,True,True,False,5.7015126109227765e-05,1.0867651977738054e-05,0.040688964;0.0352510801;0.0483476165,2.99994298;8.00000914;10.4999848;14.0000083,4,1.000122048254709,False,1.7666370999977516
5.0,99,40001,4,3,False,True,False,False,5.00002074845546,1.4622782813944468e-05,0.0486710656;0.0496883058;0.0335822185,8.00002075;10.5000184;13.9999953,3,1.0000890704157464,False,1.0132075999972585
5.0,100,40001,4,4,True,True,True,False,8.939346548775262e-05,3.481073897049214e-05,0.0472434157;0.0373780024;0.0310221228,2.99991061;8.00000555;10.5000372;14.0000617,4,1.0001424998896273,False,1.7356365999985428
5.0,101,40001,4,4,True,True,True,False,0.0003453006941196435,3.201040315007712e-05,0.0441497549;0.0453698605;0.0388760545,2.9996547;8.00005412;10.5000116;14.0000303,4,1.0001934235252252,False,1.6899673999978404
5.0,102,40001,4,4,True,True,True,False,3.936237365564921e-05,1.1542701045641479e-05,0.0471217862;0.035378624;0.0364697264,3.00003936;8.00001112;10.500023;14.0000005,4,1.0001230529511238,False,1.7191993000014918
5.0,103,40001,4,4,True,True,True,False,0.00014017826944634493,2.3072014654346162e-05,0.0328054331;0.0371914;0.0379576903,2.99985982;8.00002792;10.5000104;13.9999691,4,1.0001362868829466,False,1.6864296999992803
5.0,104,40001,4,3,False,True,False,False,5.000056714453333,3.158786020366714e-05,0.043822854;0.0337223622;0.0318446236,8.00005671;10.4999786;14.0000167,3,1.0000950594792766,False,1.6829889000000549
5.0,105,40001,4,3,False,True,False,False,4.999997149882729,3.464701514606835e-05,0.0485261626;0.0387425078;0.0338321629,7.99999715;10.5000156;13.9999145,3,1.0000836396402817,False,1.6501448999988497
5.0,106,40001,4,4,True,True,True,False,7.641319510920397e-05,6.871429992116873e-06,0.0419364571;0.0457997021;0.0405165478,2.99992359;8.00000753;10.49999;14.0000031,4,1.0001245711224669,False,1.6251723999994283
5.0,107,40001,4,4,True,True,True,False,0.00024075627294184443,7.71585452300864e-06,0.0397018302;0.0418561866;0.0397085053,2.99975924;7.99999455;10.5000052;14.0000125,4,1.0001592830427328,False,1.6577670000006037
5.0,108,40001,4,4,True,True,True,False,5.479783121931092e-05,1.0669683229972785e-05,0.0414539073;0.0466232972;0.0400232776,2.9999452;7.99999333;10.5000252;13.9999999,4,1.0001256948231858,False,1.765980899999704
5.0,109,40001,4,3,False,True,False,False,5.000005550890192,2.574866189419822e-05,0.0477341749;0.0429056775;0.0333500607,8.00000555;10.500022;14.0000497,3,1.0001040805644208,False,1.6353243999983533
5.0,110,40001,4,3,False,True,False,False,5.0000227316643,2.187612848914e-05,0.0483168809;0.0341626704;0.048318261,8.00002273;10.5000156;13.9999727,3,1.0000842879600575,False,1.6808066000012332
5.0,111,40001,4,4,True,True,True,False,0.00025387741021098975,2.0378850464020104e-05,0.0381339764;0.0487824637;0.0388619489,3.00025388;7.99996515;10.4999748;13.9999989,4,1.000178223288358,False,1.7196890999985044
5.0,112,40001,4,4,True,True,True,False,0.0003224558335137573,2.9236645794720555e-05,0.0494410254;0.0392743673;0.031046864,3.00032246;7.99997256;10.4999828;13.9999569,4,1.0001972187827688,False,1.6574254999977711
5.0,113,40001,4,3,False,True,False,False,4.999992336533763,2.319573022073011e-05,0.0377195838;0.0329375391;0.0483257825,7.99999234;10.5000514;14.0000105,3,1.0001107289865419,False,1.6488792000018293
5.0,114,40001,4,4,True,True,True,False,8.458011652212605e-05,2.3574489405930876e-05,0.0358665805;0.0478497721;0.0455178392,2.99991542;7.99995415;10.5000214;14.0000035,4,1.0001343773229914,False,1.6700195000012172
5.0,115,40001,4,4,True,True,True,False,0.00020616063867340273,1.084672515005991e-05,0.0307710369;0.0427284443;0.0426892614,2.99979384;7.99998974;10.5000088;14.0000135,4,1.0001519208031404,False,1.6777294999992591
5.0,116,40001,4,4,True,True,True,False,0.00019714678597626545,3.1518708999792956e-05,0.0344233192;0.0395983713;0.0374259893,2.99980285;7.99994155;10.5000314;14.0000047,4,1.0001525399186166,False,1.6932616000012786
5.0,117,40001,4,4,True,True,True,False,0.00019110394029464572,8.975789916950324e-06,0.0379296783;0.0351903088;0.0308181982,3.0001911;7.99998974;10.4999916;14.0000083,4,1.0001618969065642,False,1.6260809999985213
5.0,118,40001,4,3,False,True,False,False,5.000012726207183,3.0263156496938375e-05,0.0409071149;0.0407640946;0.0309194803,8.00001273;10.4999712;13.9999507,3,1.0000750772286322,False,1.6078836000015144
5.0,119,40001,4,4,True,True,True,False,0.0001255935494119953,2.4299608247938902e-05,0.0333815861;0.0447227386;0.0424144207,2.99987441;7.99995156;10.4999922;14.0000167,4,1.0001319282479304,False,1.6153444000010495
5.0,120,40001,4,3,False,True,False,False,5.00001952276499,1.6608556135722097e-05,0.0379608515;0.0398085716;0.0358338444,8.00001952;10.5000162;14.0000141,3,1.0000915794182847,False,1.6422396000016306
5.0,121,40001,4,3,False,True,False,False,5.000015322261259,2.0590798666712356e-05,0.0441202822;0.0411490885;0.0351321305,8.00001532;10.4999618;14.0000083,3,1.0000956679466348,False,1.6813561999988451
5.0,122,40001,4,4,True,True,True,False,0.00030787111348029583,1.1330752843837407e-05,0.0498725949;0.0411169494;0.0455418286,3.00030787;7.99999234;10.5000094;13.9999831,4,1.000196986128454,False,1.680411000001186
5.0,123,40001,4,4,True,True,True,False,0.0001865246773782303,2.3483142625716862e-05,0.0381831253;0.0301499911;0.0468036972,3.00018652;8.00004534;10.5000068;14.0000183,4,1.0001639826065034,False,1.6628687000011269
5.0,124,40001,4,4,True,True,True,False,0.00011138758856343856,1.3475121027302825e-05,0.031557699;0.0430519501;0.0451809981,2.99988861;8.00002632;10.500002;13.9999879,4,1.0001326282449865,False,1.7063997000004747
5.0,125,40001,4,4,True,True,True,False,0.00022074535870775236,1.2857173816271938e-05,0.0324807483;0.0378151165;0.0323865645,2.99977925;7.99999555;10.500002;13.9999679,4,1.0001474307983376,False,1.693333100000018
5.0,126,40001,4,3,False,True,False,False,4.999998141487149,1.1647308195250616e-05,0.0421892638;0.042003861;0.0411998716,7.99999814;10.4999774;13.9999895,3,1.0000881979210388,False,1.6953887999989092
5.0,127,40001,4,4,True,True,True,False,7.580034987419992e-05,8.14534484009736e-06,0.0495638802;0.0490222247;0.0452626471,2.9999242;8.00001235;10.4999968;14.0000089,4,1.0001269445777123,False,1.7114692000031937
5.0,128,40001,4,4,True,True,True,False,0.00022074535870775236,1.9970286973721347e-05,0.0435668992;0.0457954681;0.0385372681,2.99977925;7.99997615;10.4999686;13.9999953,4,1.0001454795037794,False,1.7421312000005855
5.0,129,40001,4,4,True,True,True,False,6.060278460573443e-05,2.1752439908577042e-05,0.0304802387;0.0376300911;0.0474919794,2.9999394;8.00003014;10.5000226;14.0000125,4,1.0001310033634978,False,1.6989618000006885
5.0,130,40001,4,4,True,True,True,False,4.157966854645423e-05,2.6079196700834473e-05,0.0414409095;0.0365895581;0.0339407054,3.00004158;8.00001173;10.5000346;14.0000319,4,1.0001312334952155,False,1.7316897000018798
5.0,131,40001,4,4,True,True,True,False,8.458011652212605e-05,1.712682875165683e-05,0.0303335979;0.0443666342;0.0354934065,2.99991542;8.00001532;10.499977;13.9999869,4,1.0001232944583889,False,1.8071650999991107
5.0,132,40001,4,3,False,True,False,False,4.99996354585288,2.3305439346662144e-05,0.0396350815;0.0370522189;0.0403396689,7.99996355;10.4999932;13.9999733,3,1.0000935866499054,False,1.1500673000009556
5.0,133,40001,4,4,True,True,True,False,0.00019950494775677896,1.0986238581978114e-05,0.041193959;0.0300376342;0.0477315955,3.0001995;7.99999555;10.499991;13.9999805,4,1.0001609524564201,False,1.7426565999994637
5.0,134,40001,4,4,True,True,True,False,0.0001927083899504467,2.780733493719841e-05,0.0322226412;0.0381574128;0.0310121678,3.00019271;8.00000333;10.5000376;13.9999575,4,1.0001609924796862,False,1.8065115999997943
5.0,135,40001,4,4,True,True,True,False,5.654314776482039e-05,2.6740266314106975e-05,0.0302352032;0.0468119351;0.046124163,3.00005654;8.00000975;10.5000554;14.0000151,4,1.0001378410352775,False,1.79366900000241
5.0,136,40001,4,3,False,True,False,False,4.999986152821191,1.3633081516732185e-05,0.0422939089;0.0483752075;0.0334007958,7.99998615;10.4999958;14.0000229,3,1.0000987906549141,False,1.043389800001023
5.0,137,40001,4,4,True,True,True,False,0.00011917575079056775,5.5975151429521475e-06,0.0496255099;0.0490081095;0.0352917001,2.99988082;8.00000395;10.499988;14.0000009,4,1.0001310083257537,False,1.7864807000005385
5.0,138,40001,4,3,False,True,False,False,5.00002471487314,1.90003284655423e-05,0.0490417298;0.0425324426;0.0358956329,8.00002471;10.5000162;14.0000161,3,1.0000919073870953,False,1.7803007000002253
5.0,139,40001,4,4,True,True,True,False,0.0002486853020595703,2.4256485845697284e-05,0.0482691618;0.0344497709;0.0441452362,3.00024869;8.00000074;10.4999288;14.0000009,4,1.0001744690597416,False,1.8539535999989312
5.0,140,40001,4,4,True,True,True,False,5.394709368911066e-05,2.7605617673269005e-05,0.0490548371;0.0404906019;0.0451161756,3.00005395;8.00001532;10.5000514;14.0000161,4,1.000135181037053,False,1.6941556000019773
5.0,141,40001,4,4,True,True,True,False,0.00013673147784043493,1.5191844289219603e-05,0.0324259388;0.0347923352;0.0340797274,3.00013673;8.00003052;10.4999896;13.9999953,4,1.0001443097039753,False,1.6924618999983068
5.0,142,40001,4,4,True,True,True,False,0.00018095761628700302,1.3147150701442456e-05,0.0492345708;0.0420227599;0.0378628729,2.99981904;8.00000074;10.5000372;14.0000015,4,1.0001500458818469,False,1.6007007000007434
5.0,143,40001,4,4,True,True,True,False,0.0001045910307571063,3.391048133020528e-05,0.0351951469;0.0331765356;0.0305793862,2.99989541;7.99995614;10.5000444;14.0000135,4,1.000145160511802,False,1.6309419999997772
5.0,144,40001,4,4,True,True,True,False,4.677177669787369e-05,6.6811277014503885e-06,0.0309142282;0.0407248059;0.0480868526,3.00004677;8.00000012;10.5000136;14.0000063,4,1.0001241590320438,False,1.6425584999997227
5.0,145,40001,4,3,False,True,False,False,5.000013339052419,3.1601839660074425e-05,0.0434328245;0.035285084;0.039577313,8.00001334;10.5000486;14.0000329,3,1.000106740000969,False,1.6572737999995297
5.0,146,40001,4,3,False,True,False,False,5.000031132671763,2.0870544614008207e-05,0.0361303167;0.0449429212;0.0458126955,8.00003113;10.4999706;13.9999979,3,1.0000903644807733,False,1.662451799998962
5.0,147,40001,4,4,True,True,True,False,0.00015452509718549834,1.0077764821166587e-05,0.0387915753;0.0321092445;0.0489103675,3.00015453;8.00001655;10.499991;13.9999953,4,1.0001495071383104,False,1.6478356000006897
5.0,148,40001,4,4,True,True,True,False,0.00021890301675675516,1.1071933722443342e-05,0.0402018254;0.0478707105;0.0369980929,3.0002189;8.00000395;10.4999942;14.0000235,4,1.0001726409581568,False,1.6114575999999943
5.0,149,40001,4,4,True,True,True,False,0.00024273948178255011,1.2802636439583162e-05,0.046810945;0.0415517284;0.0403927244,2.99975726;8.00001334;10.4999926;14.0000177,4,1.0001607267892942,False,1.888672499997483
5.0,150,40001,4,4,True,True,True,False,9.878607737068279e-05,1.5251510626868026e-05,0.0451400013;0.0474001067;0.0471499028,2.99990121;7.99999196;10.500011;14.0000267,4,1.0001331182391893,False,1.8406094999991183
5.0,151,40001,4,4,True,True,True,False,5.455993892455879e-05,1.3190273102795894e-05,0.0482265881;0.0403260533;0.0474678049,3.00005456;7.99999913;10.5000188;14.0000199,4,1.000128939530583,False,1.9832390999981726
5.0,152,40001,4,4,True,True,True,False,1.5385041739257588e-05,1.1212166239005228e-05,0.0396591983;0.0452542866;0.0386542995,3.00001539;8.00000593;10.5000006;14.0000271,4,1.000123863553364,False,2.0102890000016487
5.0,153,40001,4,3,False,True,False,False,5.0000033335953,2.414164775821348e-05,0.0323189594;0.0359382446;0.0343879842,8.00000333;10.5000486;13.9999795,3,1.0001021999383444,False,1.1031283000011172
5.0,154,40001,4,3,False,True,False,False,4.999968359201846,1.62431150473689e-05,0.0384919506;0.0363369378;0.0399558518,7.99996836;10.500012;14.0000051,3,1.0001034407741731,False,2.1789114000021073
5.0,155,40001,4,3,False,True,False,False,5.000030141067343,2.4550211248808296e-05,0.0407043341;0.0321607302;0.0490631097,8.00003014;10.5000272;13.9999837,3,1.0000876830460501,False,1.4309226000004855
5.0,156,40001,4,4,True,True,True,False,0.00025189420137072815,6.710270648172904e-06,0.0313317527;0.0376291313;0.0337638129,3.00025189;7.99999654;10.4999952;14.0000119,4,1.000181275314221,False,2.2293676999979652
5.0,157,40001,4,4,True,True,True,False,0.00014857927690847816,6.393715296759694e-06,0.0339315924;0.0414952002;0.0386925817,2.99985142;7.99999913;10.500011;14.0000073,4,1.0001401931030387,False,2.2324285000031523
5.0,158,40001,4,4,True,True,True,False,6.609081336428346e-06,2.23995300666265e-05,0.0466767083;0.033991159;0.0399435258,2.99999339;8.00001494;10.4999544;14.0000067,4,1.0001203965071903,False,2.3336875999993936
5.0,159,40001,4,4,True,True,True,False,9.076002284835738e-05,1.7868491529071662e-05,0.0342605076;0.0435300952;0.042743422,3.00009076;8.00000753;10.4999748;14.0000209,4,1.0001334241905704,False,2.29450309999811
5.0,160,40001,4,4,True,True,True,False,0.00042921754958236136,2.8057303565217257e-05,0.0483308233;0.033237128;0.0392194077,3.00042922;7.99999913;10.5000236;14.0000597,4,1.000242732053164,False,2.379104299998289
5.0,161,40001,4,3,False,True,False,False,5.000011734602763,1.981489096536393e-05,0.0498766729;0.0446362988;0.04575532,8.00001173;10.500033;13.9999853,3,1.0000950332173157,False,2.2620005999997375
5.0,162,40001,4,4,True,True,True,False,0.00016538129183274464,3.6947440696266654e-05,0.0372929747;0.039108068;0.0480728482,2.99983462;8.00003014;10.500065;13.9999843,4,1.0001518476769888,False,2.2493740000027174
5.0,163,40001,4,3,False,True,False,False,5.000003946440536,1.753539224106741e-05,0.0479592333;0.0307977511;0.0449111647,8.00000395;10.4999518;13.9999995,3,1.0000943296901152,False,2.34625959999903
5.0,164,40001,4,3,False,True,False,False,4.99999913309157,1.63185792496634e-05,0.0448830772;0.047662178;0.036104314,7.99999913;10.5000172;13.9999691,3,1.0000908849388952,False,2.311684399999649
5.0,165,40001,4,3,False,True,False,False,5.0000395336792245,2.681829499806554e-05,0.0479474092;0.045617406;0.0320777807,8.00003953;10.5000032;14.0000377,3,1.0000998077443808,False,1.416798899997957
5.0,166,40001,4,4,True,True,True,False,9.595213099977684e-05,2.8922654924379287e-05,0.0386756792;0.0337164248;0.045891199,3.00009595;7.99994415;10.5000278;14.0000031,4,1.0001434818938917,False,2.358917900000961
5.0,167,40001,4,4,True,True,True,False,0.00015872560091700905,3.254521970082654e-05,0.0326570095;0.0394299575;0.0454609358,3.00015873;8.00003274;10.5000116;14.0000533,4,1.0001607823568355,False,2.2894550999990315
5.0,168,40001,4,3,False,True,False,False,4.9999819523174605,1.750048595994258e-05,0.0446447148;0.0383952595;0.0477202141,7.99998195;10.4999838;13.9999817,3,1.000086436185755,False,2.3738144999988435
5.0,169,40001,4,4,True,True,True,False,0.0002936651526317391,3.341057105998857e-05,0.0392914095;0.0379979573;0.0349160966,3.00029367;8.00003533;10.5000068;14.0000581,4,1.0002009951112034,False,2.3088121000000683
5.0,170,40001,4,4,True,True,True,False,0.0003630943134638187,2.414421223958148e-05,0.0483958619;0.0427114612;0.0317270082,2.99963691;8.00002113;10.5000492;14.0000021,4,1.0001959699621459,False,2.311522400003014
5.0,171,40001,4,3,False,True,False,False,5.000005550890192,2.06688273500788e-05,0.0321190004;0.0368450985;0.0320487785,8.00000555;10.4999812;14.0000377,3,1.0001042046614919,False,2.3809608000010485
5.0,172,40001,4,4,True,True,True,False,0.00024188874425323803,3.1271304852253934e-05,0.0459847415;0.0467326564;0.035097515,3.00024189;8.00001273;10.5000104;14.0000707,4,1.0001869746213368,False,2.3226577999994333
5.0,173,40001,4,4,True,True,True,False,8.778901583283982e-05,1.425734172618339e-05,0.0330338317;0.0380013874;0.0448182963,2.99991221;7.99997615;10.5000172;13.9999983,4,1.0001281111296558,False,2.4481774999985646
5.0,174,40001,4,3,False,True,False,False,4.999997149882729,1.565750963609484e-05,0.0380770249;0.0459061005;0.0380870118,7.99999715;10.5000184;13.9999743,3,1.000092625520346,False,2.4759933999994246
