snr_total_db,replicate,sample_count,true_k,estimated_k,correct_k,frequency_mae_hz,amplitude_relative_error,phase_mae_rad,waveform_rmse,condition_design,ill_conditioned,runtime_seconds,component_1_snr_db,component_2_snr_db,component_3_snr_db,component_4_snr_db
-20.0,22,40001,4,3,False,nan,nan,nan,0.010815952985670386,1.0001501167083335,False,0.3655514999991283,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,23,40001,4,3,False,nan,nan,nan,0.009211361111494926,1.0000874261367751,False,0.35915850003948435,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,24,40001,4,3,False,nan,nan,nan,0.009393420448770905,1.000100719817589,False,0.36947640002472326,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,25,40001,4,3,False,nan,nan,nan,0.007959737154816343,1.000088389126014,False,0.2511845999979414,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,26,40001,4,3,False,nan,nan,nan,0.00887884790688181,1.0000733841051566,False,0.43189050001092255,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,27,40001,4,3,False,nan,nan,nan,0.008759410961848903,1.0001364551797443,False,0.38968890003161505,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,28,40001,4,3,False,nan,nan,nan,0.009582746875028619,1.0001361153950485,False,0.3915436000097543,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,29,40001,4,3,False,nan,nan,nan,0.011056541560203394,1.0001277284170036,False,0.44669579999754205,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,30,40001,4,3,False,nan,nan,nan,0.0079168602449183,1.000086580656026,False,0.3906413000077009,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,31,40001,4,3,False,nan,nan,nan,0.009019397652369506,1.0000553625563682,False,0.556184499990195,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,32,40001,4,2,False,nan,nan,nan,0.016197499865264406,1.0000541191056953,False,0.39573480002582073,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,33,40001,4,3,False,nan,nan,nan,0.008732864251510746,1.0001160999066148,False,0.3146141999750398,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,34,40001,4,3,False,nan,nan,nan,0.009522813305699604,1.000135070210721,False,0.4981298000202514,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,35,40001,4,3,False,nan,nan,nan,0.008926709793175617,1.0001429373013657,False,0.5123989999992773,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,36,40001,4,3,False,nan,nan,nan,0.009193773026860563,1.0001177920173598,False,0.5122613999992609,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,37,40001,4,3,False,nan,nan,nan,0.009768616732045111,1.0001904284256653,False,0.5672204000293277,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,38,40001,4,3,False,nan,nan,nan,0.008195072078921182,1.000132984676655,False,0.5559541000402533,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
