scenario,case,separation_hz,phase_1_rad,phase_2_rad,wrapped_phase_difference_rad,noise_replicate,estimated_k,success,failure_type,max_frequency_error_hz,estimated_frequencies_hz,bic_improvement,residual_peak_ratio,candidate_origin,condition_design,runtime_seconds
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,14,1,True,none,nan,13.49293313,-3034.7876415087667,8.998160845377198,peel_residual_rescan,1.1129066278943935,0.20885350002208725
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,15,1,True,none,nan,13.49616219,-2849.9897206170717,5.518817017571001,fine_grid_secondary_peak,1.0333453426946548,0.21245399996405467
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,16,1,True,none,nan,13.51167312,-2931.5329522522225,3.7816823163565787,peel_residual_rescan,1.004376932836239,0.2141216999734752
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,17,1,True,none,nan,13.51115057,-3017.2018933486834,5.9588362781938224,peel_residual_rescan,1.0707047262044853,0.23693970002932474
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,18,1,True,none,nan,13.50199995,-1588.1974444933294,8.685389005083305,peel_residual_rescan,1.0567026161225732,0.2452525999979116
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,19,1,True,none,nan,13.50189995,-58.52908236501389,5.190661842072477,peel_residual_rescan,1.2082776050498347,0.21288970002206042
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,20,1,True,none,nan,13.50933654,-2791.619132835738,14.923347211080852,peel_residual_rescan,1.010313025336922,0.22274060000199825
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,21,1,True,none,nan,13.49251094,-3027.5333342064405,7.5690084197314,peel_residual_rescan,1.0847090635375354,0.22388459998182952
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,22,1,True,none,nan,13.51053645,-3023.19959831459,3.395943962516563,fine_grid_secondary_peak,1.1712452416166574,0.23089369997614995
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,23,1,True,none,nan,13.49741336,-2411.243633388687,13.44822503954303,fine_grid_secondary_peak,1.056656889547586,0.24816499999724329
