case_name,replicate,sample_count,true_k,expected_k,estimated_k,success,frequency_mae_hz,noise_kind,theoretical_identifiable,condition_design,ill_conditioned,runtime_seconds,true_frequencies_hz,estimated_frequencies_hz,candidate_origin,residual_peak_ratio
very_low_snr_-25,28,40001,4,4,1,False,10.000315201574235,gaussian,True,1.0000614766439364,False,0.09543629997642711,3.99999817;7.99992857;13.0000889;14.0000235,14.0003134,,nan
very_low_snr_-25,29,40001,4,4,1,False,10.000028520455881,gaussian,True,1.0000378546122035,False,0.23265679995529354,3.99999817;7.99992857;13.0000889;14.0000235,14.0000267,,nan
very_low_snr_-25,30,40001,4,4,1,False,10.000211648757478,gaussian,True,1.0000537142292432,False,0.23175049998098984,3.99999817;7.99992857;13.0000889;14.0000235,14.0002098,,nan
very_low_snr_-25,31,40001,4,4,1,False,10.000187671425564,gaussian,True,1.0000517822300528,False,0.23445970000466332,3.99999817;7.99992857;13.0000889;14.0000235,14.0001858,,nan
very_low_snr_-25,32,40001,4,4,1,False,9.999829960502964,gaussian,True,1.0000184323059595,False,0.22868539998307824,3.99999817;7.99992857;13.0000889;14.0000235,13.9998281,,nan
very_low_snr_-25,33,40001,4,4,1,False,9.999929925661224,gaussian,True,1.0000284311497203,False,0.2333927999716252,3.99999817;7.99992857;13.0000889;14.0000235,13.9999281,,nan
very_low_snr_-25,34,40001,4,4,1,False,9.999834161006692,gaussian,True,1.0000188594238635,False,0.09994569997070357,3.99999817;7.99992857;13.0000889;14.0000235,13.9998323,,nan
very_low_snr_-25,35,40001,4,4,1,False,10.000049901733721,gaussian,True,1.0000398264199504,False,0.10381780000170693,3.99999817;7.99992857;13.0000889;14.0000235,14.0000481,,nan
very_low_snr_-25,36,40001,4,4,1,False,9.999883341360999,gaussian,True,1.0000238179535077,False,0.099379500024952,3.99999817;7.99992857;13.0000889;14.0000235,13.9998815,,nan
very_low_snr_-25,37,40001,4,4,1,False,9.999920533049341,gaussian,True,1.0000275083453063,False,0.09273360000224784,3.99999817;7.99992857;13.0000889;14.0000235,13.9999187,,nan
