layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_left+gearbox_right,2,-12.0,880,1.0,0.21477272727272728,0.8019886363636364,0.21477272727272728,0.11494858923037189,2800,0.04964285714285714,0.49030032928719014
bearing_left+gearbox_right,2,-10.0,880,1.0,0.3488636363636364,0.837215909090909,0.3488636363636364,0.07949598075929752,2800,0.048928571428571425,0.570570732179752
bearing_left+gearbox_right,2,-5.0,880,1.0,0.7840909090909091,0.9460227272727273,0.7840909090909091,0.008740637913223142,2800,0.045714285714285714,0.7755339617768595
bearing_left+gearbox_right+input_shaft,3,-25.0,880,0.38295454545454544,0.0,0.10397727272727272,0.01818181818181818,0.009771758780991737,2800,0.05857142857142857,-0.11274883780991737
bearing_left+gearbox_right+input_shaft,3,-20.0,880,0.8545454545454545,0.0011363636363636363,0.36477272727272725,0.028409090909090908,0.06374160640495868,2800,0.039285714285714285,0.15078279958677682
bearing_left+gearbox_right+input_shaft,3,-15.0,880,1.0,0.08295454545454546,0.7372159090909091,0.09545454545454546,0.13821757166838844,2800,0.045714285714285714,0.4113548230888429
bearing_left+gearbox_right+input_shaft,3,-12.0,880,1.0,0.18977272727272726,0.7965909090909091,0.18977272727272726,0.12274341425619838,2800,0.04857142857142857,0.47929881198347113
bearing_left+gearbox_right+input_shaft,3,-10.0,880,1.0,0.36704545454545456,0.8417613636363637,0.36704545454545456,0.07511839811466942,2800,0.05035714285714286,0.5753692858987604
bearing_left+gearbox_right+input_shaft,3,-5.0,880,1.0,0.8681818181818182,0.9670454545454545,0.8681818181818182,0.0032580061983471078,2800,0.05071428571428571,0.7856358471074381
bearing_left+gearbox_right+output_shaft,3,-25.0,880,0.7056818181818182,0.0,0.19857954545454548,0.025,0.06683973075929753,2800,0.06392857142857143,-0.10537813145661155
bearing_left+gearbox_right+output_shaft,3,-20.0,880,1.0,0.004545454545454545,0.41448863636363636,0.03977272727272727,0.12874378551136365,2800,0.03214285714285714,0.14749609375
bearing_left+gearbox_right+output_shaft,3,-15.0,880,1.0,0.13068181818181818,0.7332386363636364,0.175,0.10737692084194217,2800,0.0475,0.43813633135330576
bearing_left+gearbox_right+output_shaft,3,-12.0,880,1.0,0.35,0.8369318181818182,0.35,0.07903505940082645,2800,0.045,0.5845897469008264
bearing_left+gearbox_right+output_shaft,3,-10.0,880,1.0,0.6056818181818182,0.9008522727272728,0.6056818181818182,0.02904272662706611,2800,0.05142857142857143,0.6860010007747935
bearing_left+gearbox_right+output_shaft,3,-5.0,880,1.0,0.9920454545454546,0.9980113636363637,0.9920454545454546,1.1864023760330526e-05,2800,0.05107142857142857,0.8192471268078513
